1891,"","","",Islamic Art,false,false,1199,444482,Bowl
2009,"",French,"",European Paintings,false,false,1819,439413,Painting
1904,"","","",Islamic Art,false,false,999,444955,Coin
1907,"","","",Islamic Art,false,false,1499,445081,Panel
1907,"","","",Islamic Art,false,false,1499,445092,Panel
1907,"","","",Islamic Art,false,false,1399,445108,Panel
1907,"","","",Islamic Art,false,false,1499,445184,Fragment
1908,"","","",Islamic Art,false,false,1499,445413,Fragment
1891,"","","",Islamic Art,false,false,1499,444787,Panel
1893,"","","",Islamic Art,false,false,1799,444825,Window
1921,"","","",Islamic Art,false,false,499,447337,Band fragment
1921,"","","",Islamic Art,false,false,899,447355,Figure
1908,"","","",Islamic Art,false,false,1499,445460,Fragment
1908,"","","",Islamic Art,false,false,1499,445503,Fragment
1930,"","","",Islamic Art,false,false,1699,448386,Cup
1930,"","","",Islamic Art,false,false,1399,448531,Textile fragment
1932,"","","",Islamic Art,false,false,1399,448691,Textile fragment
1932,"","","",Islamic Art,false,false,799,448716,Bottle
1923,"","","",Islamic Art,false,false,1799,447722,Carpet fragment
1924,"","","",Islamic Art,false,false,1899,447771,Scarf
1933,"","","",Islamic Art,false,false,1199,448964,Panel
1933,"","","",Islamic Art,false,false,825,448974,Fragment
1909,"","","",Islamic Art,false,false,399,445717,Square
1909,"","","",Islamic Art,false,false,399,445810,Panel
1909,"","","",Islamic Art,false,false,1899,445866,Square
1910,"","","",Islamic Art,false,false,699,446075,Button or spindle whorl
1926,"","","",Islamic Art,false,false,499,447846,Scarf
1927,"","","",Islamic Art,false,false,599,447988,Lamp
1927,"","","",Islamic Art,false,false,599,448000,Lamp
1927,"","","",Islamic Art,false,false,599,448013,Lamp
1927,"","","",Islamic Art,false,false,1199,448116,Textile fragment
1917,"","","",Islamic Art,false,false,1399,446905,Dish
1917,"","","",Islamic Art,false,false,1699,446948,Dish
1917,"","","",Islamic Art,false,false,1799,446969,Textile fragment
1940,"","","",Islamic Art,false,false,899,449773,Jar
1932,"","","",Islamic Art,false,false,899,448807,Fragment
1932,"","","",Islamic Art,false,false,899,448849,Fragment
1938,"","","",Islamic Art,false,false,999,449298,Button
1938,"","","",Islamic Art,true,true,999,449348,Bowl
1938,"","","",Islamic Art,false,false,1199,449507,Jar
1939,"","","",Islamic Art,false,false,1199,449632,Cosmetics mortar
1939,"",Egyptian,"",Islamic Art,false,false,1023,449679,Dinar
1934,"",Iranian,"",Islamic Art,false,true,1355,449000,Folio from an illustrated manuscript
1934,"","","",Islamic Art,false,false,1176,449016,Fragment of a pulpit
1936,"","","",Islamic Art,false,false,999,449085,Quadrant
1936,"","","",Islamic Art,false,false,899,449096,Ewer
1937,"","","",Islamic Art,false,false,899,449113,Bowl
1937,"","","",Islamic Art,false,false,999,449115,Ewer
1937,"","","",Islamic Art,false,false,799,449189,Nail
1937,"","","",Islamic Art,false,false,799,449198,Buckle
1938,"","","",Islamic Art,false,false,999,449236,Spindle whorl
1946,"","","",Islamic Art,false,false,1299,450721,Fragment
1948,"","","",Islamic Art,false,false,1099,450768,Jar
1910,"","","",Islamic Art,false,false,699,446133,Fragment
1940,"","","",Islamic Art,false,false,999,450187,Dish fragment
1941,"","","",Islamic Art,false,false,1899,450394,Hand ornament
1943,"","","",Islamic Art,false,false,1799,450496,Scarf
1960,"","","",Islamic Art,false,false,1874,451632,Ornament
1963,"",Iranian,"",Islamic Art,false,true,1680,451699,Astrolabe
1963,"","","",Islamic Art,false,false,1799,451705,Sari
1965,"",Iranian,"",Islamic Art,false,false,1605,451783,Folio from an illustrated manuscript
1965,"","","",Islamic Art,false,false,1299,451810,Figure
1965,"","","",Islamic Art,false,false,1625,451831,Folio from an illustrated manuscript
1967,"","","",Islamic Art,false,false,1299,451890,Figure
1967,"","","",Islamic Art,false,false,1899,451893,Carpet
1948,"","","",Islamic Art,false,false,950,450912,Fragments
1949,"","","",Islamic Art,false,false,1899,450966,Coat
1952,"","","",Islamic Art,false,false,1599,451088,Illustrated single work
1952,"","","",Islamic Art,false,false,1299,451112,Ring
1974,"",Iranian,"",Islamic Art,false,false,1365,452634,Folio from an illustrated manuscript
1974,"","","",Islamic Art,false,false,899,452692,Fragment
1975,"","","",Islamic Art,false,false,1799,452746,Illustrated single work
1975,"","","",Islamic Art,false,true,1225,452772,Tile
1955,"","","",Islamic Art,false,false,1645,451262,Album leaf
1957,"","","",Islamic Art,false,false,1899,451449,Sampler
1957,"","","",Islamic Art,false,false,1599,451458,Carpet fragment
1960,"","","",Islamic Art,false,false,899,451523,Fragment
1940,"","","",Islamic Art,false,false,1199,453601,Screen and fragments of a screen
1970,"",Iranian,"",Islamic Art,false,true,1555,452144,Folio from an illustrated manuscript
1970,"",Iranian,"",Islamic Art,false,false,1560,452178,Folio from an illustrated manuscript
1971,"","","",Islamic Art,false,false,1799,452294,Bottle
1972,"","","",Islamic Art,false,false,1199,452331,Gaming piece
1972,"","","",Islamic Art,false,false,1725,452373,Carpet
1973,"","","",Islamic Art,false,false,1399,452489,Fragment
1940,"","","",Islamic Art,false,false,999,450059,Button or bead or spindle whorl
1940,"","","",Islamic Art,false,false,999,450145,Fragment
1981,"","","",Islamic Art,false,false,1550,453152,Folio from an illustrated manuscript
1982,"","","",Islamic Art,false,false,1925,453172,Fibula
1989,"","","",Islamic Art,false,true,1899,453314,Camel trapping
1995,"","","",Islamic Art,false,false,999,453363,Bowl
1996,"",Iranian,"",Islamic Art,false,false,1162,453377,Folio from a non-illustrated manuscript
2000,"","","",Islamic Art,false,false,1850,454036,Carpet
2002,"","","",Islamic Art,false,false,1699,454543,Textile fragment
1939,"","","",Islamic Art,false,false,811,457459,Coin
1979,"","","",Islamic Art,false,false,1299,452924,Necklace
1980,"","","",Islamic Art,false,false,1899,452979,Playing card
1939,"","","",Islamic Art,false,false,1011,457157,Coin
1939,"","","",Islamic Art,false,false,1007,457228,Coin
1939,"","","",Islamic Art,false,false,1399,457323,Coin
1969,"",Iranian,"",Islamic Art,false,false,1355,452043,Folio from an illustrated manuscript
1971,"","","",Islamic Art,false,false,1925,455172,Seal stamp
2006,"","","",Islamic Art,false,false,1925,455312,Headdress
2022,"","","",Islamic Art,false,false,1999,455321,Armband
2012,"","","",Islamic Art,false,false,1925,455356,Ornament
2011,"","","",Islamic Art,false,false,1925,455375,Ornament
2017,"","","",Islamic Art,false,false,1925,455513,Amulet holder
1909,"","","",Islamic Art,false,false,599,456088,Column fragment
2007,"","","",Islamic Art,false,false,1895,456128,Illustrated single work
1910,"","","",Islamic Art,false,false,699,456171,Capital
1911,"","","",Islamic Art,false,false,1599,456291,Screen
1975,"",Italian,"",Robert Lehman Collection,false,false,1760,459674,Drawing
1939,"","","",Islamic Art,false,false,799,457574,Coin
1939,"","","",Islamic Art,false,false,1077,457583,Coin
1975,"","","Italian, probably Urbino and Gubbio",Robert Lehman Collection,false,false,1533,460196,Dish
1975,"","","Italian, probably Faenza",Robert Lehman Collection,false,false,1602,460265,Albarello
1975,"","",Italian or Spanish,Robert Lehman Collection,false,false,1800,460297,Pocket
1975,"","",Florentine,Robert Lehman Collection,false,false,1385,460343,Frame
1975,"","",French,Robert Lehman Collection,false,false,1720,460398,Frame
1975,"","","Italian, Venice",Robert Lehman Collection,false,false,1580,460438,Mortar
1975,"",French,"",Robert Lehman Collection,false,false,1905,459113,Painting
1975,"",French,"",Robert Lehman Collection,false,false,1920,459162,Painting
1975,"",French,"",Robert Lehman Collection,false,false,1900,459256,Drawing
1975,"",French,"",Robert Lehman Collection,false,false,1928,459264,Drawing
1975,"",French,"",Robert Lehman Collection,false,false,1929,459270,Drawing
1975,"","",Islamic,Robert Lehman Collection,false,false,899,460562,Flask
1975,"","",Italian and  American,Robert Lehman Collection,false,false,1910,460608,Table
1975,"","",Chinese,Robert Lehman Collection,false,false,1935,460786,Fabric
"","","","",Islamic Art,false,false,1875,453416,Cover
1975,"",Italian,"",Robert Lehman Collection,false,false,1703,459594,Drawing
1975,"",Italian,"",Robert Lehman Collection,false,false,1783,459607,Drawing
1975,"","",Italian,Robert Lehman Collection,false,false,1800,461508,Chasuble front
1975,"","","",Robert Lehman Collection,false,false,1895,461559,Bowl
1975,"","","Italian, Bologna",Robert Lehman Collection,false,false,1735,461608,Frame
1941,"","","",Islamic Art,false,false,1899,458471,Hat
1975,"",Italian,"",Robert Lehman Collection,false,false,1329,458953,Painting
1975,"","","",Robert Lehman Collection,false,false,1471,460990,Medal
1975,"","",Italian,Robert Lehman Collection,false,false,1475,461075,Chasuble front fragment
1975,"","",German,Robert Lehman Collection,false,false,1803,461103,Frame
1975,"","",European,Robert Lehman Collection,false,false,1900,461160,Tassels
